state,county,tract,DP05_0024PE,DP05_0018E,DP03_0066PE,DP02_0061PE,DP03_0009PE,DP03_0033PE,DP03_0028PE,DP05_0070PE,DP04_0076E,DP05_0003PE,DP03_0010PE,DP03_0099PE,DP04_0047PE,DP04_0134E,DP04_0014PE,DP04_0003PE,DP03_0119PE,DP03_0061PE,DP03_0088E,DP02_0115PE,DP04_0058PE,DP05_0044PE,DP05_0038PE,DP05_0039PE,DP03_0062E
48.0,339.0,692802.0,-0.7826050727725667,-0.668037051540127,-0.8851801542883229,-0.0453423031866659,-0.3757817965356363,0.12239599389981654,0.025205841865662458,-0.5227170620985269,2.402667031206248,-0.7192533034137217,2.1302995145012282,0.5292847094174328,-1.0611772991161692,0.08988160926778337,1.9538603323700738,0.05920046664341109,0.07146841941998136,-0.41983926180187564,-0.020916265017844108,0.012858465752346225,-0.7024021999322246,0.10138173227350226,-0.4563986193159741,-0.5075128075813953,-0.36640886176005516
48.0,339.0,692803.0,-0.32579886902256494,-0.3043306781047054,0.17678449435261098,0.7290799321061933,0.1380507209373101,-0.58508696882705,0.4236301525860623,-0.7419399518653431,0.5096026916016224,0.010028099538696463,1.1438406573344273,0.41147043898766295,-0.7821891908828379,0.16999428868621996,3.276342485808308,-0.4466510033628236,0.2718579606244745,0.31468512554285766,-0.020402704256068247,-0.2967478149647798,-0.7803794320474232,0.10138173227350226,-0.7767653339390953,0.9884813370866004,0.12738141707759446
48.0,339.0,692804.0,-0.3004207465920092,-0.12921279459876217,0.3401636710666008,0.4548053904399724,-0.04879746723467055,-0.418620389361905,-0.9879302625376399,-0.5352440843709163,0.11926641327357512,-0.5591671417900205,0.3194088588327046,-0.07791191510522649,-1.2086424420395014,0.1993038055466236,0.14281789294828812,0.03620721800676414,-0.20179004585887278,-0.0727563095400785,-0.020721480942617318,-0.6295745667356903,-0.7024021999322246,0.10138173227350226,-0.6460034096031275,-0.4287762736515008,-0.5065593294217061
48.0,339.0,692900.0,0.20714170201910403,-0.4120955294929789,0.021574276474320468,1.455100777693249,-0.6794101023151047,-0.18972884259733047,0.218726221358428,-0.5352440843709163,0.09395450444001574,-0.09669600821043813,-0.04276927230100012,0.6652242522210132,-0.184357530382842,0.5529719756621608,1.2125964501881337,-0.36617463313455895,-0.019617735672970024,0.5326209327770094,-0.020552938942801448,-0.50573205444884,-0.7803794320474232,0.10138173227350226,-0.4956271966167644,0.043642929927866246,0.34799369032788935
48.0,339.0,693001.0,-0.35117699145312053,-0.021447943210489567,-0.36236678880355555,-0.02920850661806472,-0.609342031750612,0.496945797696393,0.23010977309329672,-0.7482034630015378,0.38570755888998964,0.045602802121740484,0.7745142736125572,1.1636692425008082,-0.5908830595228393,0.9750290184519732,3.2847659390149206,-0.5271273735910882,-0.23822450789605337,0.15325119425830092,-0.020260786729847796,0.3379450605053285,-0.8895475570087011,0.10138173227350226,-0.6983081793375145,-0.5075128075813953,0.6337050740220501
48.0,339.0,693002.0,-0.909495684925345,-1.5301558626463105,-1.0648972486737118,3.9719730423950415,-0.8195462434440901,0.10158767146667338,1.4481498087242333,-0.7043588850481746,1.6073402115412503,0.2768383689115323,2.5139224033994285,2.459626217228275,-0.6984927584128384,0.7073354311269533,4.683059171312672,-0.21671851699635314,0.6635284275241655,0.5245492362127815,-0.020354330885729716,0.515968671917676,-0.8895475570087011,0.10138173227350226,-0.6721557944703209,0.20111599778765532,0.08389928154665548
48.0,339.0,693102.0,-0.3892441750989541,-0.2235070395635014,-0.34602887113215663,-0.07760989632386839,-0.6794101023151047,0.41371250796382036,-0.054479020278417424,0.32285694128776415,1.0984376234138986,0.11675220728783105,1.1771991694125317,0.42053307517456845,-0.19232861918950872,-0.10942310538296136,0.5218732872458711,-0.745563235639235,-0.45683128011913665,-0.040469523283167254,-0.020788113826265452,0.20636239120055,-0.49966139643270857,0.10138173227350226,0.4066300813014137,0.5160621335072334,0.01269480275769203
48.0,339.0,693103.0,-1.0236972358628456,-0.5602722001518544,-0.4195495006534519,2.681269316906943,0.5584591443242662,-0.58508696882705,1.9604096367933184,1.281174145125561,-0.7280164297866231,0.3835624766606669,-0.5860364690015573,1.7618032308365619,0.8718117365004838,1.1977813465910407,0.2186289718078046,-0.11324889813144166,1.6654761335466308,0.8716321884745786,-0.01979688993228313,1.2590237456387785,2.5258552096369935,0.10138173227350226,1.2565825894852045,5.082781101441114,1.1479210363882173
48.0,339.0,693104.0,-0.3892441750989541,0.2210229724131252,0.7567805716872746,0.8904178977922056,0.09133867389431495,0.10158767146667338,-0.19108164109684034,-0.32228470574029494,-1.1370035883078193,-0.2034201159595727,-1.0089747471346664,1.6802395051544137,-0.5032010826495066,-0.20712149491764015,0.749306523824421,-0.9754957220057054,-0.20179004585887278,0.29047003585017417,-0.020520769695530867,0.6243308701686701,-0.8895475570087011,0.10138173227350226,-0.4563986193159741,2.484475481754596,0.2679786190083989
48.0,339.0,693201.0,0.2325198244496596,-0.4120955294929789,0.3401636710666008,-0.8681659281853288,-0.8896143140085827,0.47613747526324973,-1.2611355041744856,-0.21580501642498412,-0.0552525371051764,0.5080739357013229,-0.10114666843768279,-0.4947931797028733,-0.9655242334361699,0.49239897415066,0.7661534302376468,-0.7570598599575585,-0.5205915886842026,-0.8476391797059512,-0.020958137619046236,-0.010362005301438281,-0.016202557318477813,0.10138173227350226,-0.24064144416162714,0.7522717352969169,-0.9192921569785071
